City,ft,bt,No_of_Owners,Car_Model,Model_Year,Car_Price,Insurance Validity,Mileage(kmpl),Brand,Mileage_Category,Transmission_Manual
0,4,2,1,172,2017,581000.0,2,0.5787009947337626,19,0,0
0,4,2,1,90,2015,630000.0,8,0.4447045055588065,10,2,1
0,4,2,1,66,2016,560000.0,8,0.4505558806319484,9,2,1
0,1,7,1,147,2019,1551000.0,8,0.23990637799882975,18,1,1
0,4,8,2,86,2014,525000.0,8,0.35166764189584565,10,1,1
0,4,2,1,160,2018,501000.0,2,0.7080163838502048,19,0,1
0,4,2,2,184,2020,617000.0,2,0.5570509069631363,19,2,0
0,4,2,1,156,2017,365000.0,8,0.7577530719719133,19,0,1
0,4,8,1,63,2018,995000.0,2,0.4271503803393798,9,2,0
0,4,2,2,90,2019,775000.0,2,0.4447045055588065,10,2,1
0,4,8,1,86,2017,770000.0,2,0.39204212990052667,10,1,1
0,4,2,1,179,2018,725000.0,8,0.6436512580456407,19,0,1
0,4,2,1,66,2019,840000.0,2,0.42129900526623765,9,2,0
0,4,2,2,90,2018,799000.0,2,0.4447045055588065,10,2,1
0,4,2,2,189,2014,1380000.0,8,0.26331187829139846,20,1,0
0,4,2,1,179,2018,696000.0,7,0.6436512580456407,19,0,1
0,4,2,1,179,2015,576000.0,2,0.665886483323581,19,0,1
0,4,2,1,287,2020,721000.0,9,0.6641310708016385,29,0,1
0,4,8,2,63,2018,995000.0,8,0.3744880046811,9,1,1
0,4,2,2,90,2015,594000.0,8,0.4447045055588065,10,2,1
0,1,7,1,147,2015,927000.0,2,0.23990637799882975,18,1,1
0,4,2,1,184,2015,426000.0,2,0.5564657694558223,19,2,1
0,1,7,1,73,2015,1100000.0,8,0.35166764189584565,10,1,0
0,4,7,1,225,2022,905000.0,9,0.526623756582797,23,2,1
0,4,7,1,236,2019,848000.0,2,0.23346986541837333,26,1,0
0,4,7,3,171,1995,400000.0,6,0.48399837731360973,19,2,1
0,1,8,2,251,2008,575000.0,8,0.05266237565827969,27,1,0
0,4,8,5,63,2013,400000.0,8,0.339379754242247,9,1,1
0,4,7,2,73,2016,894999.9999999999,2,0.2510239906377999,10,1,1
0,4,7,1,85,2019,1099000.0,8,0.425394967817437,10,2,1
0,4,2,1,90,2011,425000.0,8,0.3510825043885313,10,1,1
0,4,8,2,180,2012,445000.0,2,0.47396138092451745,19,2,1
0,1,8,4,249,2014,320000.0,8,0.555880631948508,27,2,1
0,4,8,2,305,2017,775000.0,8,0.29783499122293744,30,1,1
0,4,2,3,184,2013,327000.0,2,0.4622586307782329,19,2,1
0,4,2,1,66,2017,661000.0,2,0.4681100058513751,9,2,0
0,1,7,1,147,2012,775000.0,2,0.23990637799882975,18,1,1
0,4,8,1,180,2017,682000.0,2,0.5974253949678175,19,0,1
0,4,2,1,77,2017,577000.0,7,0.4622586307782329,10,2,1
0,4,2,3,300,2015,500000.0,8,0.32007021650087764,30,1,1
0,4,2,1,66,2017,679000.0,2,0.4505558806319484,9,2,1
0,1,2,1,196,2014,1445000.0,2,0.22235225277940318,20,1,0
0,4,2,1,179,2021,776000.0,7,0.665886483323581,19,0,1
0,4,2,1,273,2021,690000.0,9,0.5318899941486249,28,2,1
0,1,8,2,249,2012,380000.0,8,0.555880631948508,27,2,1
0,4,7,3,236,2014,560000.0,8,0.13107080163838503,26,1,1
0,1,7,1,270,2017,1125000.0,8,0.1813926272674078,28,1,1
0,1,4,2,240,2015,515000.00000000006,2,0.5254534815681685,26,2,1
0,1,7,2,285,2009,1200000.0,8,0.029256875365710977,29,1,1
0,1,2,1,90,2019,835000.0,8,0.6752486834406085,10,0,1
0,1,8,1,63,2016,750000.0,8,0.8777062609713283,9,0,1
0,1,7,2,285,2009,1275000.0,8,0.029256875365710977,29,1,1
0,4,8,1,63,2014,527000.0,2,0.3744880046811,9,1,1
0,4,2,1,176,2019,426000.0,2,0.626097132826214,19,0,1
0,4,7,2,50,2015,625000.0,2,0.21650087770626092,7,1,0
0,4,2,2,179,2014,552000.0,2,0.665886483323581,19,0,1
0,1,8,2,63,2016,795000.0,2,0.8777062609713283,9,0,1
0,4,2,2,162,2018,459000.0,2,0.6220011702750147,19,0,1
0,4,8,2,163,2016,700000.0,0,0.5693387946167349,19,0,1
0,4,2,1,176,2019,405000.0,8,0.626097132826214,19,0,1
0,4,2,1,238,2020,536000.0,2,0.6436512580456407,26,0,0
0,4,7,2,236,2018,894999.9999999999,2,0.23346986541837333,26,1,1
0,1,8,1,86,2018,1375000.0,8,0.6436512580456407,10,0,1
0,4,2,1,300,2017,880000.0000000001,7,0.36337039204212995,30,1,0
0,1,4,1,289,2011,1030000.0,2,0.1053247513165595,29,1,1
0,4,2,1,184,2016,475000.0,2,0.5570509069631363,19,2,1
0,4,7,1,119,2022,1150000.0,8,0.48399837731360973,17,2,1
0,4,7,1,293,2021,960000.0,8,0.35283791691047406,29,1,1
0,4,2,2,160,2020,532000.0,7,0.6220011702750147,19,0,1
0,4,8,2,63,2016,651000.0,2,0.3978935049736688,9,1,1
0,4,2,1,90,2016,715000.0,2,0.4447045055588065,10,2,1
0,1,7,1,183,2016,740000.0,7,0.7782328847279111,19,0,1
0,1,7,1,107,2022,1700000.0,8,0.5734347571679345,14,0,1
0,4,8,2,180,2013,455000.0,2,0.6676418958455238,19,0,1
0,4,7,1,107,2021,1698999.9999999998,8,0.339379754242247,14,1,0
0,4,2,2,77,2019,524000.0,2,0.4622586307782329,10,2,1
0,4,7,1,101,2019,1764999.9999999998,2,0.29256875365710944,13,1,0
0,4,2,1,90,2017,525000.0,8,0.4447045055588065,10,2,1
0,4,7,1,107,2019,1600000.0,8,0.3218256290228204,14,1,0
0,1,8,2,305,2012,360000.0,8,0.5582211819777648,30,2,1
0,4,7,1,144,2021,1650000.0,8,0.48399837731360973,18,2,0
0,4,2,1,90,2011,410000.0,8,0.3510825043885313,10,1,1
0,1,2,1,90,2019,850000.0,8,0.6752486834406085,10,0,1
0,4,7,1,85,2021,1260000.0,7,0.41837331772966635,10,2,0
0,4,7,1,265,2020,850000.0,8,0.3510825043885313,28,1,1
0,4,2,1,160,2018,493000.0,2,0.7080163838502048,19,0,0
0,4,2,1,61,2018,505000.0,2,0.4388531304856641,9,2,1
0,4,2,1,157,2020,825000.0,8,0.5008777062609712,19,2,0
0,4,2,2,91,2017,682000.0,9,0.36220011702750166,10,1,1
0,4,2,2,160,2018,486000.00000000006,2,0.8332358104154475,19,0,1
0,4,7,1,73,2022,1800000.0,8,0.48399837731360973,10,2,1
0,4,2,1,77,2017,540000.0,2,0.4622586307782329,10,2,1
0,4,2,2,77,2018,530000.0,8,0.4622586307782329,10,2,1
0,4,2,2,155,2020,407000.0,9,0.6465769455822118,19,0,1
0,4,2,3,77,2016,453000.0,8,0.4622586307782329,10,2,1
0,4,7,1,108,2021,1010000.0,8,0.42129900526623765,14,2,1
0,4,7,2,62,2017,1675000.0,8,0.05851375073142184,9,1,0
0,1,7,2,147,2018,1645000.0,2,0.23990637799882975,18,1,0
0,4,2,1,273,2018,625000.0,2,0.7513165593914569,28,0,0
0,4,2,1,184,2022,635000.0,2,0.5570509069631363,19,2,1
0,1,8,1,86,2013,550000.0,2,0.7548273844353423,10,0,1
0,4,8,2,163,2020,1025000.0,8,0.5289643066120538,19,2,0
0,2,2,1,120,2023,950000.0,8,0.48399837731360973,17,2,0
0,4,2,1,90,2021,977000.0,2,0.526623756582797,10,2,1
0,1,8,1,75,2021,1705000.0,2,0.21006436512580462,10,1,1
0,4,2,1,179,2018,667000.0,7,0.676418958455237,19,0,0
0,4,2,2,77,2014,494000.00000000006,2,0.4622586307782329,10,2,0
0,4,8,1,63,2015,636000.0,9,0.3744880046811,9,1,1
0,1,7,1,50,2017,792000.0,2,0.7021650087770627,7,0,1
0,4,7,2,225,2021,695000.0,8,0.526623756582797,23,2,1
0,4,2,2,54,2014,360000.0,8,0.2691632533645406,7,1,1
0,1,7,1,183,2016,827000.0,2,0.7782328847279111,19,0,1
0,4,2,1,179,2011,382000.0,2,0.665886483323581,19,0,1
0,4,2,1,273,2021,650000.0,8,0.46869514335868934,28,2,1
0,4,2,1,160,2017,512000.0,9,0.7080163838502048,19,0,0
0,4,2,3,160,2018,463000.0,2,0.8332358104154475,19,0,1
0,4,8,1,86,2023,1500000.0,8,0.435927442949093,10,2,0
0,4,2,2,162,2018,525000.0,7,0.6220011702750147,19,0,1
0,1,7,1,236,2014,460000.0,8,0.5529549444119367,26,2,1
0,4,2,1,157,2016,627000.0,8,0.6085430076067876,19,0,1
0,4,8,1,86,2012,511000.00000000006,2,0.35166764189584565,10,1,1
0,1,2,2,90,2015,600000.0,8,0.6752486834406085,10,0,1
0,1,8,1,298,2014,1285000.0,2,0.34874195435927446,30,1,0
0,4,2,1,253,2023,750000.0,8,0.4874195435927443,28,2,1
0,4,2,3,82,2006,130000.0,8,0.48399837731360973,10,2,1
0,2,7,1,267,2023,1800000.0,8,0.48399837731360973,28,2,0
0,4,2,1,90,2021,985000.0,8,0.5061439438267993,10,2,0
0,1,8,1,305,2018,1045000.0,8,0.6524283206553539,30,0,0
0,1,2,1,259,2012,200000.0,8,0.8191925102399064,28,0,1
0,4,2,1,157,2017,710000.0,2,0.6085430076067876,19,0,1
0,4,2,1,179,2016,586000.0,2,0.665886483323581,19,0,1
0,4,7,1,119,2022,1500000.0,8,0.2235225277940316,17,1,0
0,4,2,1,172,2017,584000.0,9,0.5787009947337626,19,0,0
0,4,2,1,90,2013,409000.0,2,0.4388531304856641,10,2,1
0,4,8,1,180,2019,738000.0,2,0.5974253949678175,19,0,0
0,1,8,1,87,2015,380000.0,8,0.7840842598010532,10,0,1
0,4,2,1,90,2017,656000.0,9,0.4447045055588065,10,2,1
0,4,2,1,179,2014,483000.0,2,0.665886483323581,19,0,1
0,4,2,1,179,2018,510000.0,8,0.6436512580456407,19,0,1
0,1,8,2,296,2018,750000.0,8,0.6278525453481568,30,0,0
0,4,2,2,89,2008,185000.0,8,0.5155061439438268,10,2,1
0,4,2,2,89,2008,180000.0,8,0.5155061439438268,10,2,1
0,1,7,2,147,2016,1245000.0,2,0.29256875365710944,18,1,0
0,4,2,1,300,2010,300000.0,8,0.32007021650087764,30,1,1
0,2,7,1,268,2020,1350000.0,8,0.48399837731360973,28,2,0
0,2,7,1,268,2022,1450000.0,2,0.48399837731360973,28,2,0
0,4,2,2,172,2017,546000.0,2,0.5787009947337626,19,0,0
0,4,2,1,66,2016,533000.0,2,0.4505558806319484,9,2,1
0,4,8,1,63,2004,160000.0,8,0.20479812755997662,9,1,0
0,4,2,1,89,2012,332000.0,2,0.5476887068461088,10,2,1
0,4,8,2,163,2018,809000.0,2,0.6179052077238151,19,0,1
0,4,2,1,154,2008,200000.0,8,0.5090696313633704,19,2,1
0,4,2,3,160,2015,347000.0,2,0.7080163838502048,19,0,0
0,4,2,2,179,2006,150000.0,8,0.2984201287302517,19,1,1
0,4,7,1,302,2021,1359000.0,2,0.5313048566413107,30,2,1
0,4,2,2,77,2018,543000.0,2,0.4622586307782329,10,2,1
0,4,2,3,179,2006,150000.0,8,0.2984201287302517,19,1,1
0,1,2,2,90,2013,475000.0,8,0.6009362200117027,10,0,1
0,4,2,2,81,2003,110000.0,8,0.48399837731360973,10,2,1
0,4,2,2,238,2016,350000.0,8,0.7630193095377414,26,0,0
0,4,2,3,76,2006,135000.0,8,0.25160912814511416,10,1,1
0,4,2,2,184,2005,170000.0,8,0.4622586307782329,19,2,1
0,1,4,2,289,2015,1449000.0,8,0.11644236395552954,29,1,1
0,4,2,1,156,2015,300000.0,8,0.7577530719719133,19,0,1
0,4,2,2,184,2014,377000.0,7,0.5564657694558223,19,2,1
0,4,7,1,73,2020,1575000.0,2,0.48399837731360973,10,2,0
0,4,2,1,184,2021,674000.0,2,0.5570509069631363,19,2,0
0,4,2,1,184,2021,613000.0,7,0.5570509069631363,19,2,1
0,4,7,1,107,2019,1145000.0,2,0.339379754242247,14,1,1
0,4,2,2,90,2015,595000.0,2,0.4447045055588065,10,2,1
0,1,7,2,50,2014,450000.0,8,0.684610883557636,7,0,1
0,4,2,1,66,2017,599000.0,8,0.4505558806319484,9,2,1
0,4,2,1,157,2016,625000.0,8,0.6085430076067876,19,0,1
0,1,4,1,289,2011,750000.0,8,0.1053247513165595,29,1,1
0,1,8,2,29,2010,445000.0,8,0.4271503803393798,3,2,1
0,4,8,3,279,2004,120000.0,8,0.1404330017554125,29,1,1
0,4,2,2,89,2012,320000.0,8,0.5476887068461088,10,2,1
0,1,7,1,108,2022,1350000.0,8,0.48399837731360973,14,2,0
0,4,2,2,154,2006,165000.0,8,0.5090696313633704,19,2,1
0,4,2,2,46,2018,525000.0,8,0.310122878876536,6,1,1
0,1,7,1,73,2015,888000.0000000001,8,0.5073142188414278,10,2,1
0,1,7,2,142,2015,575000.0,2,0.43826799297834984,18,2,1
0,4,2,1,157,2016,593000.0,2,0.6085430076067876,19,0,1
0,4,2,1,27,2011,250000.0,8,0.4447045055588065,3,2,1
0,4,2,1,90,2016,685000.0,2,0.4447045055588065,10,2,1
0,4,8,1,86,2016,699000.0,2,0.35166764189584565,10,1,1
0,4,8,2,281,2017,1200000.0,8,0.1919251023990638,29,1,0
0,4,2,2,155,2021,425000.0,9,0.6465769455822118,19,0,1
0,1,2,2,300,2014,380000.0,8,0.6477472205968403,30,0,1
0,4,2,2,300,2017,574000.0,7,0.30427150380339374,30,1,1
0,4,2,1,179,2016,573000.0,2,0.665886483323581,19,0,1
0,1,7,3,147,2015,685000.0,8,0.29256875365710944,18,1,1
0,4,2,2,61,2012,425000.0,2,0.43300175541252195,9,2,0
0,4,2,2,89,2009,265000.0,8,0.4798127559976594,10,2,0
0,4,8,1,180,2019,600000.0,2,0.38033937975424237,19,1,1
0,4,8,1,63,2016,650000.0,8,0.3978935049736688,9,1,1
0,1,2,1,179,2015,430000.0,8,0.8308952603861907,19,0,1
0,4,5,1,164,2021,530000.0,8,0.29900526623756585,19,1,1
0,4,2,1,300,2022,1075000.0,8,0.42363955529549446,30,2,1
0,4,8,2,86,2017,750000.0,8,0.3510825043885313,10,1,1
0,4,2,2,90,2017,615000.0,7,0.4447045055588065,10,2,1
0,1,2,1,157,2018,746000.0,9,0.9590403744880048,19,0,1
0,1,8,2,249,2012,370000.0,8,0.555880631948508,27,2,1
0,4,8,2,86,2016,667000.0,2,0.35166764189584565,10,1,1
0,4,2,1,157,2017,634000.0,9,0.6085430076067876,19,0,1
0,4,2,2,66,2017,579000.0,2,0.4505558806319484,9,2,1
0,4,2,1,157,2018,510000.0,8,0.6085430076067876,19,0,1
0,4,2,2,179,2018,634000.0,8,0.665886483323581,19,0,1
0,4,2,1,77,2015,527000.0,7,0.4622586307782329,10,2,0
0,4,7,1,73,2018,900000.0,8,0.1170275014628438,10,1,0
0,1,7,2,101,2018,1500000.0,8,0.35693387946167354,13,1,1
0,4,2,2,78,2021,650000.0,8,0.5675833820947923,10,0,1
0,1,4,2,289,2012,965000.0,8,0.11644236395552954,29,1,1
0,1,8,4,86,2013,400000.0,8,0.6623756582796957,10,0,1
0,4,8,1,43,2009,300000.0,8,0.29256875365710944,6,1,1
0,4,2,1,90,2020,982000.0,9,0.526623756582797,10,2,1
0,4,2,1,157,2017,674000.0,2,0.6085430076067876,19,0,0
0,4,7,1,265,2021,810000.0,8,0.3703920421299004,28,1,1
0,4,8,1,163,2020,792000.0,2,0.564657694558221,19,0,1
0,4,2,2,77,2016,513000.0,2,0.4622586307782329,10,2,0
0,4,8,1,86,2010,360000.0,8,0.30427150380339374,10,1,1
0,4,2,1,179,2016,579000.0,2,0.665886483323581,19,0,1
0,4,2,1,179,2018,550000.0,8,0.6436512580456407,19,0,1
0,4,2,2,77,2014,383000.0,2,0.4622586307782329,10,2,1
0,4,2,1,90,2017,605000.0,8,0.4447045055588065,10,2,1
0,4,7,1,146,2019,985000.0,8,0.3405500292568754,18,1,1
0,4,2,2,300,2020,935000.0,7,0.42363955529549446,30,2,1
0,4,2,2,300,2016,675000.0,8,0.32007021650087764,30,1,1
0,4,2,4,187,2004,135000.0,8,0.36863662960795784,19,1,1
0,4,7,1,265,2022,1345000.0,7,0.3130485664131072,28,1,0
0,1,2,1,157,2016,734000.0,8,0.9590403744880048,19,0,1
0,4,7,2,69,2017,701000.0,7,0.38033937975424237,9,1,1
0,1,7,1,236,2014,535000.0,8,0.5535400819192512,26,2,1
0,4,7,1,69,2017,789000.0,2,0.38033937975424237,9,1,1
0,4,2,1,179,2015,548000.0,2,0.665886483323581,19,0,1
0,1,7,1,136,2012,350000.0,2,0.36337039204212995,18,1,1
0,4,2,2,160,2015,477000.0,2,0.8332358104154475,19,0,1
0,1,7,1,112,2013,1525000.0,2,0.07899356348741948,15,1,0
0,4,2,1,179,2014,515000.00000000006,2,0.665886483323581,19,0,1
0,4,2,2,90,2016,562000.0,2,0.4447045055588065,10,2,1
0,4,8,3,305,2010,345000.0,8,0.2363955529549444,30,1,1
0,1,8,4,86,2013,475000.0,8,0.6623756582796957,10,0,1
0,4,7,2,225,2021,670000.0,8,0.4534815681685197,23,2,1
0,4,2,1,66,2021,950000.0,2,0.35693387946167354,9,1,0
0,4,2,2,90,2020,700000.0,8,0.4447045055588065,10,2,1
0,4,7,1,144,2021,1500000.0,8,0.2457577530719719,18,1,0
0,1,8,3,29,2009,370000.0,8,0.4271503803393798,3,2,1
0,1,2,1,90,2015,550000.0,8,0.6752486834406085,10,0,1
0,4,2,2,90,2015,581000.0,2,0.4447045055588065,10,2,1
0,4,2,1,179,2017,582000.0,2,0.5500292568753656,19,2,1
0,4,8,3,63,2007,185000.0,8,0.39204212990052667,9,1,1
0,4,2,1,77,2018,531000.0,7,0.4622586307782329,10,2,1
0,4,2,1,77,2017,558000.0,2,0.4622586307782329,10,2,1
0,4,2,3,82,2006,155000.0,8,0.3510825043885313,10,1,1
0,4,2,2,77,2016,508000.0,2,0.4622586307782329,10,2,0
0,4,2,1,77,2017,542000.0,7,0.4622586307782329,10,2,1
0,4,2,2,179,2015,501000.0,2,0.665886483323581,19,0,1
0,4,4,1,165,2018,875000.0,8,0.48800468110005857,19,2,1
0,1,7,1,138,2020,1370000.0,8,0.48399837731360973,18,2,1
0,4,5,1,164,2018,485000.0,2,0.29900526623756585,19,1,1
0,4,2,3,89,2010,300000.0,8,0.5476887068461088,10,2,1
0,1,8,3,29,2009,350000.0,8,0.4271503803393798,3,2,1
0,4,2,1,77,2018,630000.0,8,0.4622586307782329,10,2,0
0,4,2,1,90,2012,417000.0,8,0.4388531304856641,10,2,1
0,4,2,2,157,2016,631000.0,2,0.6085430076067876,19,0,0
0,1,4,2,149,2012,465000.00000000006,2,0.17554125219426564,18,1,1
0,4,2,1,179,2016,544000.0,8,0.665886483323581,19,0,1
0,4,2,2,157,2016,704000.0,8,0.6085430076067876,19,0,1
0,4,2,1,61,2015,359000.0,2,0.4915155061439437,9,2,1
0,4,8,2,63,2013,520000.0,8,0.339379754242247,9,1,0
0,4,2,3,184,2015,335000.0,2,0.5564657694558223,19,2,1
0,4,2,1,179,2021,766000.0,7,0.665886483323581,19,0,1
0,4,2,1,160,2015,350000.0,8,0.7080163838502048,19,0,1
0,1,8,3,278,2018,480000.0,8,0.564657694558221,28,0,1
0,1,7,2,144,2017,822000.0000000001,8,0.41310708016383846,18,2,1
0,4,8,4,43,2009,190000.0,8,0.29256875365710944,6,1,1
0,4,8,3,68,2008,600000.0,8,0.04095962551199528,9,1,0
0,1,7,1,146,2022,995000.0,8,0.5324751316559392,18,2,1
0,4,2,3,174,2001,120000.0,6,0.17554125219426564,19,1,1
0,1,7,2,229,2013,575000.0,8,0.46869514335868934,23,2,1
0,4,2,2,155,2014,260000.0,8,0.6869514335868928,19,0,1
0,4,2,1,179,2015,539000.0,2,0.665886483323581,19,0,1
0,4,8,2,86,2018,1006000.0,9,0.3510825043885313,10,1,0
0,1,8,1,163,2018,796000.0,7,1.0,19,0,1
0,4,2,1,90,2015,636000.0,9,0.4447045055588065,10,2,1
0,1,7,1,252,2015,1400000.0,8,0.3902867173785841,27,1,1
0,4,2,2,157,2016,615000.0,2,0.6085430076067876,19,0,1
0,0,5,1,164,2021,500000.0,8,0.5781158572264481,19,0,1
0,4,2,1,273,2021,718000.0,7,0.46869514335868934,28,2,1
0,4,2,1,179,2012,436000.00000000006,7,0.665886483323581,19,0,1
0,4,2,2,156,2015,280000.0,8,0.7577530719719133,19,0,1
0,4,4,1,243,2022,780000.0,8,0.42129900526623765,26,2,0
0,1,7,2,147,2016,900000.0,8,0.29256875365710944,18,1,0
0,0,4,1,165,2022,1300000.0,8,0.8841427735517847,19,0,1
0,0,8,2,177,2014,300000.0,8,0.6495026331187831,19,0,1
0,4,8,1,180,2020,670000.0,8,0.5974253949678175,19,0,1
0,4,2,1,157,2020,900000.0,8,0.5857226448215332,19,0,1
0,4,2,1,157,2016,600000.0,8,0.6085430076067876,19,0,1
0,4,2,4,33,2008,110000.0,8,0.4095962551199531,3,2,1
0,4,2,1,90,2016,605000.0,8,0.4447045055588065,10,2,1
0,4,2,1,77,2017,559000.0,9,0.4622586307782329,10,2,1
0,1,2,3,300,2012,268000.0,8,0.6477472205968403,30,0,1
0,4,8,1,163,2020,780000.0,2,0.564657694558221,19,0,1
0,4,7,2,73,2016,864000.0,2,0.1170275014628438,10,1,1
0,4,2,1,82,2009,240000.0,8,0.4049151550614395,10,2,1
0,4,2,1,61,2012,341000.0,2,0.4915155061439437,9,2,1
0,4,2,1,81,2021,513000.0,9,0.5441778818022235,10,2,1
0,4,2,1,172,2021,661000.0,7,0.5787009947337626,19,0,1
0,1,4,2,165,2017,800000.0,8,0.7911059098888239,19,0,1
0,1,2,2,179,2015,520000.0,8,0.8308952603861907,19,0,1
0,4,8,1,63,2014,600000.0,2,0.4095962551199531,9,2,0
0,1,2,2,175,2011,300000.0,8,0.5909888823873611,19,0,1
0,4,2,1,92,2021,1295000.0,2,0.5412521942656524,10,2,0
0,4,8,2,63,2014,630000.0,8,0.3744880046811,9,1,1
0,1,4,3,34,2016,475000.0,8,0.15096547688706852,3,1,1
0,4,2,2,89,2011,275000.0,8,0.5476887068461088,10,2,1
0,4,2,4,66,2016,575000.0,2,0.4681100058513751,9,2,0
0,4,2,1,61,2012,338000.0,7,0.4915155061439437,9,2,1
0,4,2,2,66,2018,604000.0,2,0.4505558806319484,9,2,1
0,1,8,3,180,2010,327000.0,8,0.48566413107080175,19,2,1
0,4,2,1,157,2016,621000.0,7,0.6085430076067876,19,0,0
0,1,2,3,259,2017,240000.0,8,0.8191925102399064,28,0,1
0,4,2,1,77,2018,621000.0,9,0.4622586307782329,10,2,1
0,4,8,2,137,2007,140000.0,8,0.2750146284376829,18,1,1
0,4,2,2,157,2017,708000.0,9,0.6085430076067876,19,0,0
0,4,2,2,160,2018,443000.0,7,0.8332358104154475,19,0,1
0,4,8,4,63,2006,180000.0,8,0.39204212990052667,9,1,1
0,1,7,1,236,2016,700000.0,2,0.46869514335868934,26,2,1
0,1,7,1,122,2020,1800000.0,8,0.37507314218841425,17,1,1
0,4,8,1,63,2021,1450000.0,8,0.4271503803393798,9,2,0
0,4,8,2,296,2016,520000.0,8,0.3510825043885313,30,1,1
0,4,2,2,273,2018,470000.0,8,0.7513165593914569,28,0,1
0,1,7,1,236,2016,600000.0,8,0.505558806319485,26,2,1
0,4,2,2,157,2017,649000.0,7,0.6085430076067876,19,0,1
0,1,2,2,90,2017,657000.0,9,0.6752486834406085,10,0,1
0,1,2,2,300,2012,420000.0,8,0.6477472205968403,30,0,1
0,1,2,2,179,2015,629000.0,8,0.8308952603861907,19,0,1
0,4,2,2,61,2012,322000.0,8,0.4915155061439437,9,2,1
0,4,2,2,157,2016,620000.0,8,0.6085430076067876,19,0,1
0,4,2,1,179,2013,435000.0,7,0.665886483323581,19,0,1
0,1,4,4,289,2012,960000.0,8,0.11644236395552954,29,1,1
0,4,2,1,175,2010,317000.0,2,0.4388531304856641,19,2,1
0,4,2,2,77,2017,574000.0,2,0.4622586307782329,10,2,1
0,4,2,1,35,2022,780000.0,8,0.48566413107080175,4,2,1
0,4,2,1,66,2018,800000.0,8,0.4505558806319484,9,2,1
0,4,8,1,63,2020,925000.0,8,0.4447045055588065,9,2,1
0,4,8,1,163,2017,775000.0,8,0.5693387946167349,19,0,1
0,1,7,2,236,2014,500000.0,8,0.46869514335868934,26,2,1
0,1,8,2,180,2009,350000.0,8,0.48566413107080175,19,2,1
0,1,4,2,289,2012,1125000.0,8,0.11644236395552954,29,1,1
0,4,8,2,59,2020,830000.0000000001,8,0.4271503803393798,9,2,0
0,1,7,1,107,2020,1475000.0,7,0.3978935049736688,14,1,0
0,1,7,2,147,2014,834000.0,2,0.23990637799882975,18,1,1
0,4,8,1,163,2016,674000.0,2,0.5693387946167349,19,0,1
0,4,2,2,77,2019,547000.0,9,0.4622586307782329,10,2,1
0,4,2,3,179,2012,413000.0,8,0.665886483323581,19,0,1
0,4,2,1,179,2021,709000.0,9,0.665886483323581,19,0,1
0,4,2,2,66,2017,528000.0,2,0.4505558806319484,9,2,1
0,1,7,1,236,2014,691000.0,2,0.5529549444119367,26,2,1
0,4,8,1,249,2020,1145000.0,2,0.30661205383265056,27,1,0
0,4,2,1,300,2021,855000.0000000001,7,0.48399837731360973,30,2,1
0,4,2,1,179,2021,800000.0,8,0.5974253949678175,19,0,0
0,4,8,1,49,2017,550000.0,2,0.4189584552369806,7,2,1
0,4,2,2,90,2012,400000.0,8,0.4388531304856641,10,2,1
0,1,2,1,259,2012,130000.0,8,0.8191925102399064,28,0,1
0,1,8,4,86,2012,375000.0,8,0.6623756582796957,10,0,1
0,4,8,1,180,2020,650000.0,8,0.5974253949678175,19,0,1
0,1,7,1,108,2021,1300000.0,8,0.48399837731360973,14,2,1
0,4,2,1,157,2016,609000.0,9,0.6085430076067876,19,0,1
0,1,8,1,180,2017,678000.0,9,0.9122293739028672,19,0,0
0,1,8,4,305,2011,375000.0,8,0.5582211819777648,30,2,1
0,1,2,1,179,2012,449000.0,7,0.6963136337039203,19,0,1
0,1,2,2,179,2015,552000.0,2,0.8308952603861907,19,0,1
0,1,7,1,147,2015,925000.0,8,0.23990637799882975,18,1,1
0,4,2,1,179,2013,426000.0,2,0.665886483323581,19,0,1
0,1,2,2,90,2015,607000.0,8,0.6752486834406085,10,0,1
0,1,7,1,130,2018,844999.9999999999,2,0.3218256290228204,18,1,1
0,4,7,2,122,2020,1650000.0,2,0.48399837731360973,17,2,0
0,1,2,3,54,2012,240000.0,8,0.526623756582797,7,2,1
0,4,2,1,184,2022,680000.0,8,0.5570509069631363,19,2,0
0,1,4,2,289,2006,500000.0,8,0.1053247513165595,29,1,1
0,4,8,2,262,2011,250000.0,8,0.15798712697483908,28,1,1
0,4,2,1,157,2018,720000.0,8,0.6085430076067876,19,0,1
0,4,8,5,251,2010,357000.0,8,0.09362200117027497,27,1,0
0,4,8,1,163,2018,798000.0,8,0.6179052077238151,19,0,1
0,1,7,2,235,2018,858000.0,9,0.5482738443534231,26,2,1
0,4,2,1,90,2016,608000.0,9,0.4447045055588065,10,2,1
0,4,8,2,63,2015,698000.0,2,0.3744880046811,9,1,1
0,1,4,2,257,2018,1250000.0,8,0.3861907548273845,28,1,1
0,1,7,2,178,2016,751000.0,8,0.7401989467524869,19,0,1
0,4,2,2,61,2015,535000.0,2,0.3218256290228204,9,1,0
0,4,8,1,86,2017,1035000.0,9,0.3510825043885313,10,1,0
0,4,2,1,89,2013,328000.0,2,0.5155061439438268,10,2,1
0,4,2,1,78,2021,725000.0,8,0.5675833820947923,10,0,0
0,4,8,1,86,2017,740000.0,2,0.35166764189584565,10,1,1
0,1,4,1,289,2012,875000.0,8,0.11644236395552954,29,1,1
