City,ft,bt,Transmission,No_of_Owners,Car_Model,Model_Year,Car_Price,Insurance Validity,Mileage(kmpl)
Bangalore,Petrol,Minivans,Manual,1,Maruti Eeco,2020,434999.99999999994,Third Party insurance,16.11
Bangalore,Petrol,Hatchback,Manual,2,Maruti Wagon R,2011,278000.0,Comprehensive,18.9
Bangalore,Petrol,SUV,Automatic,1,Mahindra XUV300,2021,1261000.0,Comprehensive,16.5
Bangalore,Petrol,SUV,Manual,1,Hyundai Venue,2020,850000.0,Third Party insurance,17.52
Bangalore,Petrol,Hatchback,Manual,2,Hyundai EON,2014,270000.0,Third Party,21.1
Bangalore,Diesel,SUV,Automatic,3,BMW X1,2011,1000000.0,Third Party insurance,17.05
Bangalore,Petrol,MUV,Manual,2,Maruti Ertiga,2017,844999.9999999999,Comprehensive,20.51
Bangalore,Petrol,Hatchback,Manual,2,Maruti Ignis,2017,508000.0,Third Party insurance,20.89
Bangalore,Petrol,Hatchback,Manual,1,Maruti Alto 800,2018,340000.0,Third Party insurance,24.7
Bangalore,Petrol,SUV,Automatic,1,Volvo XC40,2020,3900000.0,Comprehensive,
Bangalore,Diesel,MUV,Manual,1,Toyota Innova,2014,1225000.0,Third Party insurance,12.99
Bangalore,Diesel,MUV,Manual,1,Toyota Innova,2014,1275000.0,Third Party insurance,12.99
Bangalore,Petrol,SUV,Automatic,1,Jeep Compass,2022,2900000.0,Third Party insurance,14.1
Bangalore,Petrol,SUV,Manual,2,Mahindra XUV300,2019,800000.0,Third Party insurance,17
Bangalore,Diesel,Sedan,Automatic,1,Mercedes-Benz E-Class,2016,2800000.0,Third Party insurance,13
Bangalore,Petrol,Hatchback,Manual,2,Hyundai Santro Xing,2006,150000.0,Third Party insurance,
Bangalore,Petrol,SUV,Manual,1,Nissan Magnite,2021,638000.0,Third Party insurance,18.75
Bangalore,Petrol,Hatchback,Manual,2,Datsun RediGO,2019,315000.0,Third Party insurance,22.7
Bangalore,Diesel,SUV,Manual,1,Kia Sonet,2020,1328000.0,Comprehensive,
Bangalore,Petrol,Hatchback,Automatic,1,Maruti Celerio,2016,490000.00000000006,Comprehensive,23.1
Bangalore,Diesel,Sedan,Manual,2,Hyundai Verna,2020,1050000.0,Third Party insurance,22
Bangalore,Petrol,Hatchback,Automatic,2,Maruti Celerio,2015,430000.0,Comprehensive,26.68
Bangalore,Petrol,MUV,Automatic,1,Kia Carens,2022,1723999.9999999998,Comprehensive,16.5
Bangalore,Diesel,Hatchback,Manual,2,Maruti Swift,2007,270000.0,Third Party insurance,17.8
Bangalore,Petrol,Hatchback,Manual,1,Hyundai Grand i10,2017,517000.0,Comprehensive,18.9
Bangalore,Petrol,Sedan,Automatic,2,Skoda Superb,2010,400000.0,Third Party insurance,12
Bangalore,Petrol,Hatchback,Manual,1,Hyundai Grand i10 Nios,2021,627000.0,Third Party,20.7
Bangalore,Petrol,Hatchback,Manual,1,Tata Tiago,2016,509999.99999999994,Third Party,23.84
Bangalore,Diesel,Sedan,Manual,3,Chevrolet Cruze,2012,250000.0,Third Party insurance,17.3
Bangalore,Diesel,SUV,Automatic,4,BMW X3,2012,1600000.0,Third Party insurance,16.09
Bangalore,Petrol,Hatchback,Manual,2,Maruti Baleno,2016,575000.0,Third Party insurance,21.4
Bangalore,Diesel,MUV,Manual,1,Chevrolet Enjoy,2014,409999.99999999994,Third Party insurance,18.2
Bangalore,Petrol,SUV,Automatic,2,Tata Nexon,2018,925000.0,Third Party insurance,17
Bangalore,Diesel,Hatchback,Manual,2,Hyundai i20,2013,475000.0,Third Party insurance,21.9
Bangalore,Petrol,Hatchback,Manual,3,Tata Nano,2015,185000.0,Third Party insurance,25.4
Bangalore,Petrol,Hatchback,Manual,3,Hyundai Santro Xing,2008,225000.0,Third Party insurance,17.92
Bangalore,Petrol,SUV,Automatic,1,Volkswagen Tiguan Allspace,2021,3275000.0,Comprehensive,17.01
Bangalore,Diesel,SUV,Automatic,1,Volvo XC40,2019,3750000.0,Comprehensive,18
Bangalore,Petrol,MUV,Manual,1,Renault Triber,2019,513999.99999999994,Third Party,20
Bangalore,Petrol,Hatchback,Automatic,1,Datsun RediGO,2018,347000.0,Comprehensive,23
Bangalore,Petrol,Sedan,Manual,3,Honda City,2004,100000.0,Third Party insurance,12.8
Bangalore,Petrol,SUV,Manual,1,Kia Sonet,2022,1329000.0,Comprehensive,18.2
Bangalore,Petrol,Hatchback,Manual,1,Hyundai EON,2017,300000.0,Third Party insurance,21.1
Bangalore,Petrol,Sedan,Manual,1,Skoda Slavia,2022,1358000.0,Third Party,19.47
Bangalore,Petrol,SUV,Manual,1,Jeep Compass,2019,1500000.0,Third Party insurance,16
Bangalore,Petrol,Hatchback,Automatic,1,Maruti Swift,2018,642000.0,Third Party,21.21
Bangalore,Petrol,SUV,Automatic,2,Renault Kiger,2021,911000.0,Third Party insurance,18.24
Bangalore,Diesel,Hatchback,Manual,2,Maruti Swift,2017,550000.0,Third Party insurance,28.4
Bangalore,Diesel,SUV,Manual,1,Renault Duster,2013,420000.0,Third Party insurance,19.01
Bangalore,Petrol,Hatchback,Manual,1,Ford Figo,2010,450000.0,Third Party insurance,15.6
Bangalore,Petrol,SUV,Manual,1,Kia Seltos,2022,1565000.0,Third Party insurance,16.8
Bangalore,Petrol,Hatchback,Manual,2,Tata Tiago,2016,450000.0,Third Party insurance,23.84
Bangalore,Petrol,Sedan,Automatic,1,Ford Aspire,2015,459999.99999999994,Comprehensive,17.01
Bangalore,Petrol,Hatchback,Manual,1,Hyundai Santro Xing,2007,200000.0,Third Party insurance,
Bangalore,Diesel,SUV,Automatic,2,Mahindra TUV 300,2016,679000.0,Third Party insurance,18.49
Bangalore,Cng,Minivans,Manual,5,Maruti Omni,2015,229999.99999999997,Third Party insurance,10.9
Bangalore,Petrol,SUV,Manual,1,Kia Seltos,2020,1200000.0,Third Party insurance,16.8
Bangalore,Petrol,Hatchback,Automatic,1,Hyundai Grand i10,2016,543000.0,Comprehensive,18.9
Bangalore,Petrol,SUV,Automatic,2,Hyundai Creta,2018,1035000.0,Comprehensive,13
Bangalore,Petrol,SUV,Manual,1,Hyundai Venue,2021,1150000.0,Third Party insurance,18
Bangalore,Petrol,Hatchback,Manual,1,Hyundai i20,2013,479000.0,Comprehensive,18.5
Bangalore,Diesel,SUV,Manual,3,Ford Ecosport,2018,736000.0,Comprehensive,23
Bangalore,Petrol,Hatchback,Automatic,1,Renault KWID,2022,530000.0,Third Party insurance,22
Bangalore,Petrol,SUV,Manual,2,Hyundai Creta,2017,880000.0000000001,Comprehensive,15.29
Bangalore,Petrol,MUV,Automatic,1,Toyota Innova Crysta,2021,2600000.0,Third Party insurance,8
Bangalore,Petrol,Sedan,Automatic,1,Honda City,2016,789000.0,Comprehensive,18
Bangalore,Petrol,SUV,Automatic,1,Tata Nexon,2020,1030000.0000000001,Comprehensive,17
Bangalore,Diesel,Sedan,Automatic,1,Skoda Rapid,2015,600000.0,Third Party insurance,21.66
Bangalore,Petrol,Sedan,Manual,2,Honda City,2010,250000.0,Third Party insurance,17
Bangalore,Diesel,Sedan,Manual,3,Honda Amaze,2014,390000.0,Third Party insurance,25.8
Bangalore,Petrol,Hatchback,Manual,2,Maruti Swift,2009,280000.0,Third Party insurance,16.1
Bangalore,Petrol,SUV,Manual,1,Nissan Magnite,2021,919999.9999999999,Third Party insurance,18.75
Bangalore,Diesel,SUV,Automatic,1,Mahindra Thar,2021,1600000.0,Third Party insurance,
Bangalore,Petrol,SUV,Manual,1,Nissan Magnite,2021,650000.0,Third Party insurance,18.75
Bangalore,Petrol,Hatchback,Manual,4,Hyundai i10,2010,240000.0,Third Party insurance,20.36
Bangalore,Diesel,SUV,Automatic,1,Land Rover Discovery Sport,2018,4445000.0,Comprehensive,12.51
Bangalore,Diesel,MUV,Manual,1,Mahindra Marazzo,2019,1350000.0,Third Party insurance,17.3
Bangalore,Petrol,Hatchback,Manual,1,Maruti Alto 800,2015,312000.0,Comprehensive,22.05
Bangalore,Petrol,Hatchback,Manual,1,Hyundai Grand i10,2017,582000.0,Comprehensive,18.9
Bangalore,Diesel,Hatchback,Manual,2,Tata Indica V2,2015,150000.0,Third Party insurance,25
Bangalore,Petrol,SUV,Manual,1,Mahindra KUV 100,2018,618000.0,Comprehensive,18.15
Bangalore,Petrol,Hatchback,Automatic,1,Honda Jazz,2021,916000.0,Comprehensive,17.1
Bangalore,Diesel,Hatchback,Manual,1,Ford Figo,2012,300000.0,Third Party insurance,20
Bangalore,Petrol,Hatchback,Manual,1,Maruti S-Presso,2022,555000.0,Comprehensive,21.7
Bangalore,Diesel,Sedan,Automatic,3,Skoda Superb,2011,500000.0,Third Party insurance,11.9
Bangalore,Petrol,Hatchback,Automatic,1,Maruti Baleno,2021,950000.0,Comprehensive,21.4
Bangalore,Petrol,Sedan,Manual,1,Maruti Swift Dzire,2016,608000.0,Comprehensive,22.41
Bangalore,Diesel,Sedan,Manual,2,Tata Indigo,2011,125000.0,Third Party insurance,17
Bangalore,Petrol,Sedan,Automatic,2,Jaguar XJ,2011,1700000.0,Third Party insurance,10.5
Bangalore,Petrol,Sedan,Automatic,2,Jaguar XJ,2011,1700000.0,Third Party insurance,10.5
Bangalore,Diesel,Hatchback,Manual,1,Ford Figo,2013,225000.0,Third Party insurance,20
Bangalore,Diesel,Hatchback,Manual,2,Skoda Fabia,2010,249000.00000000003,Third Party insurance,19.4
Bangalore,Diesel,SUV,Manual,1,Tata Sumo,2008,150000.0,Third Party insurance,14.4
Bangalore,Diesel,Sedan,Manual,5,Mitsubishi Lancer,2002,130000.0,Third Party insurance,14.8
Bangalore,Petrol,Sedan,Automatic,2,Ford Mondeo,2000,5000000.0,Petrol,9
Bangalore,Petrol,Sedan,Manual,2,Honda Amaze,2015,375000.0,Third Party insurance,18
Bangalore,Petrol,Hatchback,Manual,1,Renault KWID,2022,550000.0,Third Party insurance,21.74
Bangalore,Petrol,Hatchback,Manual,1,Hyundai Grand i10,2019,590000.0,Comprehensive,18.9
Bangalore,Petrol,Hatchback,Automatic,1,Maruti Celerio X,2018,511000.00000000006,Comprehensive,21.63
Bangalore,Diesel,Sedan,Manual,1,Tata Indigo,2017,260000.0,Third Party insurance,19.09
Bangalore,Petrol,Hatchback,Manual,1,Renault KWID,2017,381000.0,Comprehensive,23.01
Bangalore,Diesel,SUV,Manual,2,Mahindra XUV500,2014,819000.0,Third Party,15.1
Bangalore,Petrol,Hatchback,Manual,1,Maruti Baleno,2016,575000.0,Third Party insurance,21.4
Bangalore,Petrol,Hatchback,Manual,2,Renault KWID,2019,428000.0,Third Party,22.25
Bangalore,Petrol,Hatchback,Manual,2,Hyundai Santro Xing,2006,195000.0,Comprehensive,
Bangalore,Petrol,Hatchback,Manual,1,Maruti Swift,2020,696000.0,Third Party,21.21
Bangalore,Petrol,Hatchback,Manual,1,Hyundai Grand i10 Nios,2020,740000.0,Comprehensive,20.7
Bangalore,Diesel,SUV,Manual,2,Mahindra XUV500,2013,825000.0,Third Party insurance,15.1
Bangalore,Petrol,Hatchback,Manual,1,Hyundai i10,2011,300000.0,Third Party insurance,19.81
Bangalore,Diesel,Hatchback,Manual,1,Tata Tiago,2016,500000.0,Third Party insurance,27.28
Bangalore,Diesel,Sedan,Manual,2,Nissan Sunny,2013,229999.99999999997,Third Party insurance,21.64
Bangalore,Petrol,Sedan,Manual,2,Ford Ikon,2004,7500000.0,Third Party insurance,14.2
Bangalore,Petrol,Sedan,Manual,1,Hyundai Accent,2009,260000.0,Third Party insurance,13.2
Bangalore,Petrol,Hatchback,Manual,1,Maruti Wagon R,2008,240000.0,Comprehensive,18.9
Bangalore,Petrol,SUV,Manual,1,Mahindra Thar,2022,1500000.0,Third Party insurance,15.2
Bangalore,Petrol,Hatchback,Manual,1,Hyundai i10,2010,275000.0,Third Party insurance,20.36
Bangalore,Diesel,Sedan,Automatic,2,Jaguar XF,2014,2000000.0,Third Party insurance,16.36
Bangalore,Diesel,SUV,Manual,2,Mahindra XUV500,2016,1013000.0000000001,Comprehensive,16
Bangalore,Petrol,Sedan,Manual,2,Honda City,2016,677000.0,Comprehensive,17.8
Bangalore,Diesel,MUV,Manual,1,Maruti Ertiga,2016,900000.0,Third Party insurance,24.52
Bangalore,Petrol,Hatchback,Manual,3,Hyundai i20,2017,591000.0,Third Party insurance,18.6
Bangalore,Petrol,Hatchback,Manual,1,Maruti S-Presso,2020,428000.0,Comprehensive,21.7
Bangalore,Diesel,SUV,Manual,2,Toyota Fortuner,2010,1145000.0,Comprehensive,11.5
Bangalore,Petrol,Hatchback,Manual,1,Hyundai Grand i10 Nios,2022,697000.0,Third Party insurance,20.7
Bangalore,Petrol,Sedan,Automatic,3,Maruti Swift Dzire,2020,630000.0,Third Party insurance,22.61
Bangalore,Petrol,Hatchback,Manual,1,Maruti Alto 800,2021,429000.0,Third Party insurance,22.05
Bangalore,Petrol,Hatchback,Manual,2,Maruti Celerio,2016,463999.99999999994,Comprehensive,25.24
Bangalore,Petrol,MUV,Manual,1,Renault Triber,2019,750000.0,Third Party insurance,20
Bangalore,Petrol,SUV,Automatic,2,Hyundai Venue,2019,1100000.0,Third Party insurance,18.15
Bangalore,Diesel,Sedan,Manual,1,Hyundai Elantra,2014,700000.0,Third Party insurance,22.7
Bangalore,Diesel,Sedan,Automatic,2,Mercedes-Benz C-Class,2013,1100000.0,Third Party insurance,15.8
Bangalore,Petrol,SUV,Manual,1,Skoda Kushaq,2022,1695000.0,Comprehensive,18.09
Bangalore,Diesel,SUV,Automatic,1,Audi Q7,2011,2000000.0,Third Party insurance,12.07
Bangalore,Petrol,Minivans,Manual,1,Maruti Eeco,2021,500000.0,Third Party insurance,16.11
Bangalore,Petrol,SUV,Manual,3,Honda CR-V,2005,200000.0,Third Party insurance,11.1
Bangalore,Diesel,Sedan,Automatic,1,Jaguar XF,2017,2700000.0,Third Party insurance,19.33
Bangalore,Petrol,Hatchback,Manual,1,Datsun RediGO,2020,360000.0,Third Party insurance,21.7
Bangalore,Petrol,Hatchback,Manual,1,Honda Jazz,2017,733000.0,Comprehensive,18.7
Bangalore,Petrol,Hatchback,Manual,1,Maruti Wagon R,2013,375000.0,Comprehensive,18.9
Bangalore,Diesel,SUV,Manual,2,Tata Harrier,2021,1885000.0000000002,Third Party insurance,16.35
Bangalore,Petrol,Hatchback,Manual,1,Hyundai i20,2016,657000.0,Comprehensive,18.6
Bangalore,Petrol,Hatchback,Automatic,1,Maruti Baleno,2019,729000.0,Comprehensive,21.4
Bangalore,Petrol,Sedan,Manual,1,Tata Tigor,2021,800000.0,Third Party insurance,19.28
Bangalore,Petrol,Hatchback,Automatic,2,Renault KWID,2019,501000.0,Third Party,23.01
Bangalore,Diesel,SUV,Manual,2,Mahindra TUV 300,2016,650000.0,Third Party insurance,18.49
Bangalore,Petrol,Sedan,Automatic,1,Honda City,2017,1005000.0000000001,Third Party,18
Bangalore,Petrol,SUV,Manual,1,Tata Nexon,2022,1193000.0,Third Party,17.57
Bangalore,Petrol,Hatchback,Manual,1,Volkswagen Polo,2019,900000.0,Third Party insurance,18.78
Bangalore,Diesel,SUV,Manual,1,Mahindra XUV700,2022,2150000.0,Third Party insurance,
Bangalore,Petrol,Hatchback,Automatic,1,Volkswagen Polo,2017,925000.0,Comprehensive,17.21
Bangalore,Petrol,Hatchback,Automatic,2,Volkswagen Polo,2017,865000.0,Third Party insurance,17.21
Bangalore,Petrol,SUV,Manual,1,Volkswagen Taigun,2021,1585000.0,Comprehensive,20.08
Bangalore,Diesel,Sedan,Manual,5,Ford Fiesta,2009,120000.0,Third Party insurance,17.8
Bangalore,Diesel,SUV,Automatic,3,Mercedes-Benz M-Class,2012,1800000.0,Third Party insurance,11.74
Bangalore,Petrol,SUV,Automatic,1,Mercedes-Benz GLE,2018,7000000.0,Third Party insurance,8.9
Bangalore,Diesel,Hatchback,Manual,3,Tata Indica V2,2015,195000.0,Third Party insurance,17.88
Bangalore,Petrol,Hatchback,Manual,1,Hyundai i20,2018,799000.0,Comprehensive,18.6
Bangalore,Petrol,SUV,Automatic,1,Ford Ecosport,2017,689000.0,Zero Dep,15.63
Bangalore,Petrol,SUV,Manual,1,Tata Nexon,2023,1068000.0,Third Party,17.33
Bangalore,Diesel,SUV,Manual,1,Jeep Compass,2018,1798999.9999999998,Third Party insurance,16.3
Bangalore,Petrol,Hatchback,Manual,2,Maruti S-Presso,2020,383000.0,Third Party,21.7
Bangalore,Petrol,Hatchback,Manual,2,Maruti Alto 800,2018,327000.0,Comprehensive,24.7
Bangalore,Diesel,SUV,Manual,1,Mahindra Quanto,2012,195000.0,Third Party insurance,17.21
Bangalore,Petrol,Hatchback,Manual,1,Hyundai Grand i10 Nios,2019,639000.0,Third Party insurance,20.7
Bangalore,Diesel,SUV,Manual,2,Renault Duster,2013,575000.0,Comprehensive,20.45
Bangalore,Petrol,SUV,Manual,2,Ford Ecosport,2017,660000.0,Comprehensive,15.85
Bangalore,Petrol,Hatchback,Manual,2,Maruti Alto 800,2017,325000.0,Comprehensive,22.05
Bangalore,Petrol,Hatchback,Manual,5,Hyundai i20,2009,225000.0,Third Party insurance,17
Bangalore,Petrol,SUV,Automatic,1,Toyota Urban cruiser,2022,1075000.0,Third Party insurance,18.76
Bangalore,Petrol,SUV,Manual,1,Toyota Urban cruiser,2022,975000.0,Third Party insurance,17.03
Bangalore,Petrol,Hatchback,Manual,3,Hyundai i10,2010,300000.0,Third Party insurance,20.36
Bangalore,Diesel,Sedan,Manual,3,Maruti SX4,2011,290000.0,Third Party insurance,21.5
Bangalore,Petrol,Hatchback,Manual,3,Honda Brio,2012,260000.0,Third Party insurance,19.4
Bangalore,Diesel,Sedan,Manual,3,Nissan Sunny,2012,360000.0,Third Party insurance,21.64
Bangalore,Diesel,SUV,Automatic,4,BMW X3,2013,1500000.0,Third Party insurance,16.55
Bangalore,Petrol,Hatchback,Manual,4,Hyundai EON,2017,250000.0,Third Party insurance,21.1
Bangalore,Petrol,SUV,Automatic,1,Mahindra Thar,2021,1773999.9999999998,Comprehensive,
Bangalore,Petrol,SUV,Manual,2,Hyundai Venue,2020,1073000.0,Third Party,18
Bangalore,Petrol,Hatchback,Manual,2,Maruti Alto K10,2017,349000.0,Third Party,23.95
Bangalore,Petrol,Hatchback,Manual,1,Maruti Celerio,2018,484999.99999999994,Third Party insurance,21.63
Bangalore,Petrol,Hatchback,Manual,1,Maruti Wagon R,2021,591000.0,Comprehensive,20.52
Bangalore,Petrol,Hatchback,Manual,1,Hyundai i20,2016,657000.0,Comprehensive,18.6
Bangalore,Petrol,Hatchback,Manual,1,Maruti Alto,2009,210000.0,Third Party insurance,19.7
Bangalore,Petrol,Hatchback,Automatic,1,Hyundai Grand i10,2018,591000.0,Third Party insurance,18.9
Bangalore,Diesel,Hatchback,Manual,2,Volkswagen Polo,2014,509999.99999999994,Comprehensive,22.07
Bangalore,Petrol,Hatchback,Manual,1,Hyundai i20,2017,658000.0,Comprehensive,18.6
Bangalore,Petrol,Hatchback,Manual,1,Renault KWID,2021,513999.99999999994,Comprehensive,21.74
Bangalore,Petrol,Hatchback,Automatic,2,Hyundai i10,2011,330000.0,Third Party insurance,16.95
Bangalore,Diesel,Sedan,Automatic,2,Mercedes-Benz E-Class,2015,2250000.0,Third Party insurance,13
Bangalore,Petrol,Hatchback,Manual,1,Citroen C3,2022,950000.0,Third Party insurance,19.3
Bangalore,Petrol,Hatchback,Manual,3,Volkswagen Polo,2014,495000.0,Third Party insurance,16.47
Bangalore,Petrol,Hatchback,Manual,2,Fiat Palio,2007,110000.00000000001,Third Party insurance,15.5
Bangalore,Petrol,Sedan,Manual,1,Toyota Etios,2011,330000.0,Comprehensive,17.6
Bangalore,Diesel,Sedan,Automatic,1,Volkswagen Vento,2016,775000.0,Third Party insurance,22.15
Bangalore,Petrol,Hatchback,Manual,2,Maruti Wagon R,2010,260000.0,Third Party insurance,18.9
Bangalore,Petrol,Sedan,Automatic,3,Honda City,2009,300000.0,Third Party insurance,16.8
Bangalore,Petrol,Hatchback,Automatic,1,Maruti Swift,2019,650000.0,Third Party insurance,21.21
Bangalore,Petrol,Hatchback,Manual,1,Maruti Alto K10,2016,375000.0,Comprehensive,23.95
Bangalore,Petrol,Hatchback,Manual,1,Hyundai i20,2016,647000.0,Comprehensive,18.6
Bangalore,Diesel,Hatchback,Manual,2,Ford Figo,2011,245000.00000000003,Third Party insurance,20
Bangalore,Petrol,Hatchback,Automatic,1,Maruti Ignis,2017,591000.0,Zero Dep,20.89
Bangalore,Petrol,Hatchback,Manual,1,Hyundai Grand i10,2018,575000.0,Third Party insurance,18.9
Bangalore,Petrol,Sedan,Manual,1,Maruti Swift Dzire,2017,659000.0,Zero Dep,21.21
Bangalore,Diesel,Sedan,Manual,1,Toyota Etios,2019,720000.0,Third Party insurance,23.59
Bangalore,Petrol,Hatchback,Manual,1,Maruti Baleno,2020,733000.0,Third Party insurance,21.01
Bangalore,Petrol,Hatchback,Automatic,2,Maruti Baleno,2020,867000.0,Zero Dep,21.4
Bangalore,Petrol,Hatchback,Automatic,1,Honda Jazz,2019,850000.0,Comprehensive,18.2
Bangalore,Petrol,SUV,Manual,1,Renault Kiger,2021,919999.9999999999,Third Party insurance,20.5
Bangalore,Diesel,Hatchback,Manual,1,Hyundai i20,2019,720000.0,Third Party insurance,22.54
Bangalore,Petrol,Hatchback,Manual,3,Chevrolet Spark,2009,120000.0,Third Party insurance,18
Bangalore,Diesel,Sedan,Automatic,2,Mercedes-Benz C-Class,2010,650000.0,Third Party insurance,14.84
Bangalore,Petrol,Hatchback,Manual,2,Hyundai i20,2012,350000.0,Third Party insurance,18.5
Bangalore,Diesel,Hatchback,Manual,2,Volkswagen Polo,2010,360000.0,Third Party insurance,22.07
Bangalore,Diesel,Sedan,Automatic,1,Audi A6,2013,1600000.0,Third Party insurance,17.68
Bangalore,Petrol,Hatchback,Manual,3,Maruti Estilo,2009,200000.0,Third Party insurance,19.5
Bangalore,Diesel,Sedan,Manual,1,Skoda Octavia,2018,1600000.0,Third Party insurance,21
Bangalore,Diesel,Hatchback,Manual,2,Hyundai i20,2013,381000.0,Third Party insurance,21.9
Bangalore,Petrol,Sedan,Manual,1,Skoda Superb,2009,400000.0,Third Party insurance,13.7
Bangalore,Petrol,Hatchback,Automatic,1,Maruti Celerio,2016,389000.0,Zero Dep,26.68
Bangalore,Petrol,Hatchback,Manual,1,Renault KWID,2019,445000.0,Third Party insurance,23.01
Bangalore,Diesel,Hatchback,Manual,3,Tata Indica V2,2015,186000.0,Third Party insurance,17.88
Bangalore,Petrol,Hatchback,Automatic,1,Maruti Swift,2018,642000.0,Comprehensive,22.56
Bangalore,Petrol,Hatchback,Manual,1,Maruti Baleno,2022,725000.0,Third Party insurance,22.35
Bangalore,Petrol,Hatchback,Manual,1,Hyundai i20,2017,616000.0,Comprehensive,18.6
Bangalore,Petrol,SUV,Manual,1,Honda WR-V,2018,694000.0,Third Party,17.5
Bangalore,Diesel,Sedan,Manual,4,Chevrolet Cruze,2012,400000.0,Third Party insurance,17.3
Bangalore,Diesel,SUV,Manual,1,Mahindra Bolero,2016,650000.0,Third Party insurance,15.96
Bangalore,Petrol,Hatchback,Manual,2,Datsun RediGO,2018,300000.0,Third Party insurance,22.5
Bangalore,Diesel,Hatchback,Manual,1,Maruti Swift,2012,400000.0,Third Party insurance,22.9
Bangalore,Petrol,Hatchback,Manual,1,Maruti Swift,2018,649000.0,Third Party insurance,22
Bangalore,Diesel,Hatchback,Manual,2,Volkswagen Polo,2010,360000.0,Third Party insurance,22.07
Bangalore,Diesel,Hatchback,Manual,2,Volkswagen Polo,2010,360000.0,Third Party insurance,22.07
Bangalore,Petrol,Hatchback,Manual,3,Hyundai Santro Xing,2010,240000.0,Third Party insurance,17.92
Bangalore,Petrol,Hatchback,Automatic,1,Hyundai Grand i10 Nios,2021,800000.0,Third Party insurance,20.7
Bangalore,Diesel,Hatchback,Manual,1,Maruti Swift,2009,350000.0,Third Party insurance,17.8
Bangalore,Petrol,Hatchback,Manual,2,Maruti Celerio,2016,415000.00000000006,Third Party insurance,25.24
Bangalore,Petrol,Hatchback,Manual,1,Maruti Swift,2011,384000.0,Comprehensive,22.38
Bangalore,Diesel,SUV,Manual,1,Mahindra XUV500,2015,900000.0,Third Party insurance,16
Bangalore,Diesel,Hatchback,Manual,1,Hyundai i20,2016,782000.0,Third Party insurance,22.54
